2.929393e+002	2.741905e+002	2.665280e+002	
6.981581e+002	6.718553e+002	6.611052e+002	
4.004506e+002	3.790920e+002	3.703629e+002	
7.382067e+002	7.128261e+002	7.024532e+002	
5.622787e+002	5.619355e+002	5.617953e+002	
5.531602e+002	5.526987e+002	5.525102e+002	
5.582919e+002	5.582919e+002	5.582919e+002	
5.524575e+002	5.523035e+002	5.522406e+002	
6.414502e+002	6.383348e+002	6.370612e+002	
6.726353e+002	6.695593e+002	6.683020e+002	
6.133934e+002	5.996048e+002	5.939697e+002	
7.192856e+002	7.056386e+002	7.000613e+002	
5.709933e+002	5.627142e+002	5.593564e+002	
6.340710e+002	6.253757e+002	6.218429e+002	
5.486288e+002	5.375392e+002	5.330224e+002	
4.748279e+002	4.666019e+002	4.632516e+002	
4.884317e+002	4.638402e+002	4.538195e+002	
6.984914e+002	6.738254e+002	6.637655e+002	
5.697303e+002	5.693119e+002	5.691418e+002	
5.558807e+002	5.554063e+002	5.552128e+002	
6.705336e+002	6.705336e+002	6.705336e+002	
6.659546e+002	6.659546e+002	6.659546e+002	
6.802593e+002	6.802593e+002	6.802593e+002	
6.752665e+002	6.752665e+002	6.752665e+002	
6.765946e+002	6.765946e+002	6.765946e+002	
6.749908e+002	6.749908e+002	6.749908e+002	
6.703549e+002	6.703549e+002	6.703549e+002	
6.755254e+002	6.755254e+002	6.755254e+002	
6.708848e+002	6.708848e+002	6.708848e+002	
6.708026e+002	6.708026e+002	6.708026e+002	
5.988871e+002	5.988871e+002	5.988871e+002	
5.935457e+002	5.935457e+002	5.935457e+002	
5.668815e+002	5.668815e+002	5.668815e+002	
5.630672e+002	5.630672e+002	5.630672e+002	
5.642394e+002	5.642394e+002	5.642394e+002	
5.724394e+002	5.724394e+002	5.724394e+002	
5.623940e+002	5.623940e+002	5.623940e+002	
5.738182e+002	5.738182e+002	5.738182e+002	
5.637860e+002	5.637860e+002	5.637860e+002	
5.666887e+002	5.666887e+002	5.666887e+002	
2.928080e+002	2.760623e+002	2.692184e+002	
7.016768e+002	6.766021e+002	6.663536e+002	
3.616808e+002	3.434025e+002	3.359322e+002	
7.326183e+002	7.083206e+002	6.983900e+002	
5.214883e+002	5.079184e+002	5.023724e+002	
7.381380e+002	7.219405e+002	7.153207e+002	
4.833933e+002	4.587907e+002	4.487385e+002	
2.382635e+002	2.264500e+002	2.216278e+002	
4.030214e+002	3.807017e+002	3.716166e+002	
7.276881e+002	7.008740e+002	6.899582e+002	
3.220210e+002	3.026838e+002	2.947899e+002	
7.069789e+002	6.796840e+002	6.685383e+002	
2.491712e+002	2.321070e+002	2.251354e+002	
6.047894e+002	5.772201e+002	5.659534e+002	
5.706649e+002	5.706649e+002	5.706649e+002	
5.619810e+002	5.619810e+002	5.619810e+002	
5.573954e+002	5.573954e+002	5.573954e+002	
5.634657e+002	5.634657e+002	5.634657e+002	
5.691419e+002	5.691419e+002	5.691419e+002	
5.726922e+002	5.726429e+002	5.726227e+002	
5.649384e+002	5.648859e+002	5.648645e+002	
5.619922e+002	5.619136e+002	5.618814e+002	
7.097471e+002	7.097471e+002	7.097471e+002	
7.087524e+002	7.087524e+002	7.087524e+002	
7.026404e+002	7.026404e+002	7.026404e+002	
6.962194e+002	6.962194e+002	6.962194e+002	
7.023171e+002	7.023171e+002	7.023171e+002	
7.049296e+002	7.049296e+002	7.049296e+002	
7.054766e+002	7.054766e+002	7.054766e+002	
6.994230e+002	6.994230e+002	6.994230e+002	
7.018320e+002	7.018320e+002	7.018320e+002	
7.052943e+002	7.052943e+002	7.052943e+002	
7.017979e+002	7.017979e+002	7.017979e+002	
6.984834e+002	6.984834e+002	6.984834e+002	
5.668549e+002	5.668549e+002	5.668549e+002	
5.639985e+002	5.639985e+002	5.639985e+002	
5.605020e+002	5.605020e+002	5.605020e+002	
5.602886e+002	5.602886e+002	5.602886e+002	
5.605363e+002	5.605363e+002	5.605363e+002	
5.655900e+002	5.655900e+002	5.655900e+002	
5.649075e+002	5.649075e+002	5.649075e+002	
5.639523e+002	5.639523e+002	5.639523e+002	
4.274927e+002	4.126176e+002	4.065641e+002	
6.992188e+002	6.778401e+002	6.691382e+002	
2.745157e+002	2.578791e+002	2.510854e+002	
6.670459e+002	6.410822e+002	6.304797e+002	
4.701866e+002	4.460266e+002	4.361578e+002	
2.427168e+002	2.312413e+002	2.265553e+002	
